8.618033988749872198e-02,5.854101966249690425e-02,1.138196591125011092e-02
4.145898033750293477e-02,1.381966011250110662e-02,1.138196591125011266e-02
1.309016994374945508e-01,1.381966011250112571e-02,1.138196591125011439e-02
1.861803398874991300e-01,4.145898033750311518e-02,2.763931994860881029e-03
1.861803398874991300e-01,1.309016994374947451e-01,2.763931994860881029e-03
1.861803398874991577e-01,4.145898033750314293e-02,7.236067905139103099e-03
1.414589803375033705e-01,8.618033988749897178e-02,7.236067905139101364e-03
1.585410196624969514e-01,1.861803398874991577e-01,4.145897992291332386e-03
6.909830056250530761e-02,1.861803398874991300e-01,8.618033902569550986e-03
1.585410196624969514e-01,1.861803398874991577e-01,8.618033902569552721e-03
1.138196601125011503e-01,1.414589803375034260e-01,8.618033902569554455e-03
7.236067977499802129e-02,1.000000000000002276e-01,1.276393192250020563e-02
2.763932022500220284e-02,1.447213595499960148e-01,1.276393192250020389e-02
7.236067977499800741e-02,1.000000000000002276e-01,1.723606787749978539e-02
2.763932022500222366e-02,5.527864045000446813e-02,1.723606787749978886e-02
1.000000000000002276e-01,7.236067977499802129e-02,1.723606787749978192e-02
1.447213595499960148e-01,2.763932022500220284e-02,1.276393192250020216e-02
1.000000000000002137e-01,7.236067977499800741e-02,1.276393192250020216e-02
5.527864045000446813e-02,2.763932022500221672e-02,1.723606787749978539e-02
1.861803398874989357e-01,1.585410196624971180e-01,8.618033902569552721e-03
1.861803398874989357e-01,1.585410196624971180e-01,4.145897992291331519e-03
1.414589803375031485e-01,1.138196601125013308e-01,8.618033902569550986e-03
1.861803398874989912e-01,6.909830056250557129e-02,8.618033902569552721e-03
5.527864045000403792e-02,1.723606797749978603e-01,1.138196591125011439e-02
9.999999999999983902e-02,1.276393202250020453e-01,1.138196591125011266e-02
9.999999999999986677e-02,1.276393202250020731e-01,1.585410186624969242e-02
1.447213595499956817e-01,1.723606797749978603e-01,1.138196591125011786e-02
1.381966011250111009e-02,6.909830056250512720e-02,1.861803388874991305e-02
5.854101966249690425e-02,1.138196601125009422e-01,1.861803388874991305e-02
1.381966011250111356e-02,1.585410196624967571e-01,1.861803388874991305e-02
1.381966011250112571e-02,1.585410196624967849e-01,1.414589793375033849e-02
1.585410196624971457e-01,1.381966011250111183e-02,1.414589793375031421e-02
1.138196601125013030e-01,5.854101966249690425e-02,1.861803388874988877e-02
1.585410196624971180e-01,1.381966011250111530e-02,1.861803388874989224e-02
6.909830056250554353e-02,1.381966011250112224e-02,1.861803388874989570e-02
1.723606797749978603e-01,5.527864045000404486e-02,1.138196591125011439e-02
1.276393202250020453e-01,9.999999999999983902e-02,1.585410186624968895e-02
1.276393202250020453e-01,9.999999999999986677e-02,1.138196591125011439e-02
1.723606797749978603e-01,1.447213595499956817e-01,1.138196591125011786e-02
1.309016994374949117e-01,1.861803398874989635e-01,1.276393192250020563e-02
8.618033988749911056e-02,1.414589803375031207e-01,1.723606787749978539e-02
4.145898033750330253e-02,1.861803398874989357e-01,1.276393192250020910e-02
4.145898033750333028e-02,1.861803398874989912e-01,1.723606787749978886e-02
1.381966011250111009e-02,4.145898033750293477e-02,2.585410186624969436e-02
1.381966011250110316e-02,4.145898033750292089e-02,2.138196591125011287e-02
5.854101966249691119e-02,8.618033988749873586e-02,2.138196591125011287e-02
1.381966011250111877e-02,1.309016994374945508e-01,2.138196591125011981e-02
1.414589803375031485e-01,8.618033988749873586e-02,1.723606787749980274e-02
1.861803398874989357e-01,4.145898033750293477e-02,1.276393192250022297e-02
1.861803398874989357e-01,4.145898033750293477e-02,1.723606787749980274e-02
1.861803398874990467e-01,1.309016994374945508e-01,1.276393192250022818e-02
4.145898033750292783e-02,1.381966011250110316e-02,2.138196591125011287e-02
4.145898033750291395e-02,1.381966011250109969e-02,2.585410186624969089e-02
8.618033988749873586e-02,5.854101966249690425e-02,2.138196591125011287e-02
1.309016994374945508e-01,1.381966011250111356e-02,2.138196591125011981e-02
6.909830056250514108e-02,1.861803398874989635e-01,1.861803388874991305e-02
1.138196601125009144e-01,1.414589803375031207e-01,1.861803388874991305e-02
1.585410196624967571e-01,1.861803398874989357e-01,1.861803388874991305e-02
1.585410196624967849e-01,1.861803398874989912e-01,1.414589793375033849e-02
1.381966011250091754e-02,6.909830056250533536e-02,2.723606787749980468e-02
1.381966011250091927e-02,1.585410196624969237e-01,2.723606787749980468e-02
1.381966011250091927e-02,1.585410196624969792e-01,2.276393192250022665e-02
5.854101966249672384e-02,1.138196601125011920e-01,2.276393192250023359e-02
1.861803398874989357e-01,1.585410196624971180e-01,1.861803388874989224e-02
1.861803398874989357e-01,1.585410196624971180e-01,1.414589793375031421e-02
1.414589803375031485e-01,1.138196601125013030e-01,1.861803388874989224e-02
1.861803398874989912e-01,6.909830056250558517e-02,1.861803388874989917e-02
1.000000000000002276e-01,7.236067977499800741e-02,2.723606787749978386e-02
1.447213595499959871e-01,2.763932022500219937e-02,2.276393192250020237e-02
1.000000000000002137e-01,7.236067977499800741e-02,2.276393192250020237e-02
5.527864045000446119e-02,2.763932022500222019e-02,2.723606787749979080e-02
1.309016994374949117e-01,1.861803398874989357e-01,2.138196591125009205e-02
8.618033988749912444e-02,1.414589803375031485e-01,2.138196591125009205e-02
4.145898033750330947e-02,1.861803398874989635e-01,2.138196591125009205e-02
4.145898033750333722e-02,1.861803398874989912e-01,2.585410186624968049e-02
2.763932022500220978e-02,5.527864045000403792e-02,2.861803388874990112e-02
7.236067977499802129e-02,9.999999999999983902e-02,2.414589793375031268e-02
7.236067977499800741e-02,9.999999999999985290e-02,2.861803388874990112e-02
2.763932022500224100e-02,1.447213595499956817e-01,2.861803388874990459e-02
1.723606797749978603e-01,5.527864045000405180e-02,2.138196591125011287e-02
1.276393202250020176e-01,9.999999999999981126e-02,2.585410186624969089e-02
1.276393202250020176e-01,9.999999999999985290e-02,2.138196591125011287e-02
1.723606797749978603e-01,1.447213595499956540e-01,2.138196591125012327e-02
1.585410196624971457e-01,1.381966011250111530e-02,2.414589793375031962e-02
1.138196601125013030e-01,5.854101966249690425e-02,2.861803388874989418e-02
1.585410196624971180e-01,1.381966011250111530e-02,2.861803388874990112e-02
6.909830056250554353e-02,1.381966011250112224e-02,2.861803388874990112e-02
1.447213595499958205e-01,1.723606797749980268e-01,2.276393192250022318e-02
5.527864045000421833e-02,1.723606797749980546e-01,2.723606787749980468e-02
1.000000000000000194e-01,1.276393202250022674e-01,2.723606787749981162e-02
1.000000000000000333e-01,1.276393202250022951e-01,2.276393192250023359e-02
5.854101966249690425e-02,8.618033988749912444e-02,3.138196591125010093e-02
1.381966011250109622e-02,4.145898033750329559e-02,3.138196591125009399e-02
1.381966011250109969e-02,1.309016994374949394e-01,3.138196591125010093e-02
1.381966011250110316e-02,4.145898033750333722e-02,3.585410186624968243e-02
1.414589803375031762e-01,8.618033988749873586e-02,2.723606787749980468e-02
1.861803398874989357e-01,4.145898033750293477e-02,2.276393192250022318e-02
1.861803398874989912e-01,4.145898033750293477e-02,2.723606787749980468e-02
1.861803398874989912e-01,1.309016994374945231e-01,2.276393192250023012e-02
8.618033988749911056e-02,5.854101966249690425e-02,3.138196591125009399e-02
1.309016994374949117e-01,1.381966011250109969e-02,3.138196591125009399e-02
4.145898033750330947e-02,1.381966011250109622e-02,3.138196591125010093e-02
4.145898033750335110e-02,1.381966011250110316e-02,3.585410186624968243e-02
6.909830056250515495e-02,1.861803398874989635e-01,2.861803388874989765e-02
1.585410196624967016e-01,1.861803398874989357e-01,2.414589793375031268e-02
1.138196601125009699e-01,1.414589803375031485e-01,2.861803388874990112e-02
1.585410196624968127e-01,1.861803398874989912e-01,2.861803388874990459e-02
5.854101966249690425e-02,1.138196601125009561e-01,3.276393192250021125e-02
1.381966011250110316e-02,6.909830056250512720e-02,3.723606787749978581e-02
1.381966011250109622e-02,1.585410196624967571e-01,3.276393192250021125e-02
1.381966011250110316e-02,1.585410196624967849e-01,3.723606787749979274e-02
1.861803398874989635e-01,1.585410196624967294e-01,2.861803388874991499e-02
1.414589803375031207e-01,1.138196601125009283e-01,2.861803388874991153e-02
1.861803398874989635e-01,6.909830056250514108e-02,2.861803388874991499e-02
1.861803398874989912e-01,1.585410196624967849e-01,2.414589793375034044e-02
5.527864045000423221e-02,2.763932022500201202e-02,3.723606787749980662e-02
1.447213595499958483e-01,2.763932022500200508e-02,3.276393192250022512e-02
1.000000000000000472e-01,7.236067977499781312e-02,3.723606787749979968e-02
1.000000000000000749e-01,7.236067977499782700e-02,3.276393192250023206e-02
1.309016994374949117e-01,1.861803398874989635e-01,3.138196591125010093e-02
8.618033988749911056e-02,1.414589803375031207e-01,3.138196591125010093e-02
4.145898033750330253e-02,1.861803398874989357e-01,3.138196591125010093e-02
4.145898033750333722e-02,1.861803398874989912e-01,3.585410186624968243e-02
7.236067977499800741e-02,9.999999999999983902e-02,3.414589793375031462e-02
7.236067977499800741e-02,9.999999999999982514e-02,3.861803388874988918e-02
2.763932022500220978e-02,5.527864045000403792e-02,3.861803388874989612e-02
2.763932022500222713e-02,1.447213595499956540e-01,3.861803388874990306e-02
1.368524269666694659e-01,9.999999999999983902e-02,3.069098290562505965e-02
1.815737865166652254e-01,5.527864045000402404e-02,3.069098290562506312e-02
1.666666666666666852e-01,9.999999999999982514e-02,3.292705088312485040e-02
1.815737865166653364e-01,1.447213595499956540e-01,3.069098290562507353e-02
1.138196601125013169e-01,5.854101966249690425e-02,3.861803388874989612e-02
1.585410196624971180e-01,1.381966011250110316e-02,3.861803388874989612e-02
1.585410196624971457e-01,1.381966011250109622e-02,3.414589793375032156e-02
6.909830056250558517e-02,1.381966011250110142e-02,3.861803388874991000e-02
1.230327668541683628e-01,8.618033988749911056e-02,3.207294891687516997e-02
1.230327668541683211e-01,8.618033988749909668e-02,3.654508487187474453e-02
1.528470065541655820e-01,8.618033988749912444e-02,3.430901689437496072e-02
1.677541264041641778e-01,4.145898033750333722e-02,3.207294891687518384e-02
1.447213595499960426e-01,1.723606797749978603e-01,3.276393192250021125e-02
1.000000000000001998e-01,1.276393202250020176e-01,3.723606787749978581e-02
1.000000000000002137e-01,1.276393202250020453e-01,3.276393192250021125e-02
5.527864045000444732e-02,1.723606797749978603e-01,3.723606787749979274e-02
1.381966011250111356e-02,4.145898033750331640e-02,4.138196591125009594e-02
1.381966011250109622e-02,1.309016994374949117e-01,4.138196591125009594e-02
5.854101966249690425e-02,8.618033988749912444e-02,4.138196591125009594e-02
1.381966011250111530e-02,4.145898033750336498e-02,4.585410186624969131e-02
1.953934466291663563e-01,1.309016994374949117e-01,3.207294891687515609e-02
1.953934466291663286e-01,4.145898033750329559e-02,3.207294891687514915e-02
1.804863267791677606e-01,8.618033988749909668e-02,3.430901689437494684e-02
1.953934466291664118e-01,4.145898033750332334e-02,3.654508487187474453e-02
1.230327668541684183e-01,1.138196601125011365e-01,3.654508487187473759e-02
1.677541264041642055e-01,1.585410196624969237e-01,3.207294891687516303e-02
1.230327668541684183e-01,1.138196601125011365e-01,3.207294891687516303e-02
1.528470065541656930e-01,1.138196601125011642e-01,3.430901689437496072e-02
4.145898033750292089e-02,1.381966011250110142e-02,4.585410186624969825e-02
8.618033988749872198e-02,5.854101966249690425e-02,4.138196591125011675e-02
4.145898033750294170e-02,1.381966011250110662e-02,4.138196591125011675e-02
1.309016994374945508e-01,1.381966011250112571e-02,4.138196591125012369e-02
1.815737865166654474e-01,2.763932022500202590e-02,3.792705088312484096e-02
1.815737865166654474e-01,2.763932022500201202e-02,3.345491492812525947e-02
1.666666666666668795e-01,7.236067977499782700e-02,3.569098290562505715e-02
1.368524269666696880e-01,7.236067977499782700e-02,3.792705088312485484e-02
1.138196601125013308e-01,1.414589803375031762e-01,3.861803388874989612e-02
1.585410196624971180e-01,1.861803398874989357e-01,3.414589793375031462e-02
1.585410196624971457e-01,1.861803398874989912e-01,3.861803388874989612e-02
6.909830056250558517e-02,1.861803398874990190e-01,3.861803388874991000e-02
1.381966011250110489e-02,1.585410196624971180e-01,4.276393192250020625e-02
1.381966011250110316e-02,1.585410196624970902e-01,4.723606787749978081e-02
5.854101966249690425e-02,1.138196601125013030e-01,4.276393192250021319e-02
1.381966011250111356e-02,6.909830056250557129e-02,4.723606787749980163e-02
1.953934466291663563e-01,1.585410196624967294e-01,3.345491492812525947e-02
1.953934466291663286e-01,6.909830056250512720e-02,3.792705088312484790e-02
1.804863267791677606e-01,1.138196601125009283e-01,3.569098290562505021e-02
1.953934466291664118e-01,1.585410196624967294e-01,3.792705088312484790e-02
1.815737865166653087e-01,1.723606797749980268e-01,3.345491492812527334e-02
1.368524269666694937e-01,1.276393202250022396e-01,3.792705088312485484e-02
1.815737865166653087e-01,1.723606797749980268e-01,3.792705088312485484e-02
1.666666666666667684e-01,1.276393202250022674e-01,3.569098290562507103e-02
1.000000000000002276e-01,7.236067977499800741e-02,4.723606787749978775e-02
1.447213595499960148e-01,2.763932022500219937e-02,4.276393192250020625e-02
1.000000000000002137e-01,7.236067977499800741e-02,4.276393192250019931e-02
5.527864045000446813e-02,2.763932022500221325e-02,4.723606787749980163e-02
1.815737865166654474e-01,1.447213595499958205e-01,3.930901689437495128e-02
1.815737865166654474e-01,5.527864045000423221e-02,3.930901689437495128e-02
1.666666666666668795e-01,1.000000000000000056e-01,3.707294891687516053e-02
1.368524269666697157e-01,1.000000000000000472e-01,3.930901689437496516e-02
4.145898033750332334e-02,1.861803398874989635e-01,4.138196591125009594e-02
1.309016994374949117e-01,1.861803398874989357e-01,4.138196591125009594e-02
8.618033988749913832e-02,1.414589803375031485e-01,4.138196591125009594e-02
4.145898033750337192e-02,1.861803398874989912e-01,4.585410186624969131e-02
2.763932022500202243e-02,5.527864045000423221e-02,4.861803388874989806e-02
2.763932022500202590e-02,1.447213595499958483e-01,4.861803388874989806e-02
7.236067977499782700e-02,1.000000000000000472e-01,4.414589793375031657e-02
7.236067977499784087e-02,1.000000000000000749e-01,4.861803388874991194e-02
1.585410196624971457e-01,1.381966011250111530e-02,4.414589793375032351e-02
1.138196601125013308e-01,5.854101966249691119e-02,4.861803388874990500e-02
1.585410196624971457e-01,1.381966011250111530e-02,4.861803388874990500e-02
6.909830056250557129e-02,1.381966011250112571e-02,4.861803388874991194e-02
1.723606797749978603e-01,5.527864045000405874e-02,4.138196591125012369e-02
1.276393202250020176e-01,9.999999999999981126e-02,4.585410186624969131e-02
1.276393202250020453e-01,9.999999999999986677e-02,4.138196591125011675e-02
1.723606797749978603e-01,1.447213595499956817e-01,4.138196591125013063e-02
9.999999999999985290e-02,1.276393202250020731e-01,4.723606787749980856e-02
5.527864045000403792e-02,1.723606797749978603e-01,4.723606787749980856e-02
9.999999999999985290e-02,1.276393202250020731e-01,4.276393192250023401e-02
1.447213595499956540e-01,1.723606797749979158e-01,4.276393192250024788e-02
5.854101966249691813e-02,8.618033988749873586e-02,5.138196591125011869e-02
1.381966011250111009e-02,4.145898033750292089e-02,5.585410186624970019e-02
1.381966011250110489e-02,4.145898033750292783e-02,5.138196591125013257e-02
1.381966011250111356e-02,1.309016994374945231e-01,5.138196591125013257e-02
1.414589803375031762e-01,8.618033988749874974e-02,4.723606787749981550e-02
1.861803398874989357e-01,4.145898033750293477e-02,4.276393192250022707e-02
1.861803398874989912e-01,4.145898033750293477e-02,4.723606787749981550e-02
1.861803398874989912e-01,1.309016994374945231e-01,4.276393192250024095e-02
4.145898033750293477e-02,1.381966011250110662e-02,5.585410186624970019e-02
8.618033988749873586e-02,5.854101966249691119e-02,5.138196591125012563e-02
4.145898033750294864e-02,1.381966011250110836e-02,5.138196591125012563e-02
1.309016994374945508e-01,1.381966011250112744e-02,5.138196591125013257e-02
1.138196601125009422e-01,1.414589803375031762e-01,4.861803388874990500e-02
6.909830056250512720e-02,1.861803398874989357e-01,4.861803388874989806e-02
1.585410196624967571e-01,1.861803398874989912e-01,4.414589793375031657e-02
1.585410196624967571e-01,1.861803398874990190e-01,4.861803388874991194e-02
2.763932022500222019e-02,5.527864045000403792e-02,5.723606787749982439e-02
7.236067977499802129e-02,9.999999999999981126e-02,5.276393192250022901e-02
7.236067977499800741e-02,9.999999999999986677e-02,5.723606787749981745e-02
2.763932022500224100e-02,1.447213595499956817e-01,5.276393192250024289e-02
1.861803398874989635e-01,1.585410196624967294e-01,4.861803388874991888e-02
1.414589803375031207e-01,1.138196601125009283e-01,4.861803388874991888e-02
1.861803398874989357e-01,6.909830056250514108e-02,4.861803388874992582e-02
1.861803398874989912e-01,1.585410196624967849e-01,4.414589793375035820e-02
1.138196601125013308e-01,5.854101966249691813e-02,5.276393192250021513e-02
1.585410196624971180e-01,1.381966011250110662e-02,5.723606787749978969e-02
1.585410196624971457e-01,1.381966011250110316e-02,5.276393192250021513e-02
6.909830056250558517e-02,1.381966011250110836e-02,5.723606787749981745e-02
9.999999999999983902e-02,1.276393202250020731e-01,5.585410186624970019e-02
5.527864045000402404e-02,1.723606797749978603e-01,5.138196591125011869e-02
9.999999999999982514e-02,1.276393202250020453e-01,5.138196591125012563e-02
1.447213595499956540e-01,1.723606797749979158e-01,5.138196591125013951e-02
1.381966011250110662e-02,6.909830056250512720e-02,5.861803388874993470e-02
5.854101966249690425e-02,1.138196601125009144e-01,5.861803388874992082e-02
1.381966011250110662e-02,1.585410196624967571e-01,5.861803388874992776e-02
1.381966011250112397e-02,1.585410196624967849e-01,5.414589793375035320e-02
1.447213595499960148e-01,2.763932022500222713e-02,5.861803388874990695e-02
1.000000000000001998e-01,7.236067977499799353e-02,5.414589793375031851e-02
1.000000000000002137e-01,7.236067977499802129e-02,5.861803388874992082e-02
5.527864045000444732e-02,2.763932022500224100e-02,5.861803388874992082e-02
1.861803398874989357e-01,4.145898033750293477e-02,5.585410186624970019e-02
1.414589803375031207e-01,8.618033988749873586e-02,5.138196591125011176e-02
1.861803398874989357e-01,4.145898033750294864e-02,5.138196591125012563e-02
1.861803398874989912e-01,1.309016994374945508e-01,5.138196591125013257e-02
1.309016994374949117e-01,1.861803398874989357e-01,5.276393192250021513e-02
8.618033988749911056e-02,1.414589803375031207e-01,5.723606787749979663e-02
4.145898033750329559e-02,1.861803398874989357e-01,5.276393192250021513e-02
4.145898033750332334e-02,1.861803398874989912e-01,5.723606787749981051e-02
1.276393202250020453e-01,9.999999999999983902e-02,5.276393192250022901e-02
1.723606797749978603e-01,5.527864045000402404e-02,5.723606787749981051e-02
1.276393202250020731e-01,9.999999999999982514e-02,5.723606787749982439e-02
1.723606797749978881e-01,1.447213595499956540e-01,5.276393192250025677e-02
1.381966011250111356e-02,4.145898033750292783e-02,6.585410186624970907e-02
1.381966011250109969e-02,4.145898033750292089e-02,6.138196591125013452e-02
5.854101966249691119e-02,8.618033988749873586e-02,6.138196591125014145e-02
1.381966011250111009e-02,1.309016994374945508e-01,6.138196591125014145e-02
4.145898033750312905e-02,1.381966011250091407e-02,6.585410186624970907e-02
4.145898033750310824e-02,1.381966011250091581e-02,6.138196591125013452e-02
1.309016994374947451e-01,1.381966011250091927e-02,6.138196591125013452e-02
8.618033988749894403e-02,5.854101966249672384e-02,6.138196591125014839e-02
6.909830056250512720e-02,1.861803398874989357e-01,5.861803388874992082e-02
1.138196601125009144e-01,1.414589803375031207e-01,5.861803388874991388e-02
1.585410196624967571e-01,1.861803398874989357e-01,5.861803388874994164e-02
1.585410196624967849e-01,1.861803398874989912e-01,5.414589793375035320e-02
1.861803398874991577e-01,6.909830056250533536e-02,5.861803388874990695e-02
1.861803398874991300e-01,1.585410196624969237e-01,5.414589793375031851e-02
1.861803398874991577e-01,1.585410196624969792e-01,5.861803388874990695e-02
1.414589803375033705e-01,1.138196601125011781e-01,5.861803388874992082e-02
1.381966011250111183e-02,6.909830056250512720e-02,6.723606787749981939e-02
5.854101966249690425e-02,1.138196601125009144e-01,6.276393192250023789e-02
1.381966011250111009e-02,1.585410196624967571e-01,6.723606787749981939e-02
1.381966011250112224e-02,1.585410196624967571e-01,6.276393192250025177e-02
1.138196601125013308e-01,5.854101966249691813e-02,6.276393192250022401e-02
1.585410196624971457e-01,1.381966011250111009e-02,6.723606787749980551e-02
1.585410196624971457e-01,1.381966011250110316e-02,6.276393192250022401e-02
6.909830056250558517e-02,1.381966011250110489e-02,6.723606787749983327e-02
4.145898033750311518e-02,1.861803398874991300e-01,6.585410186624969520e-02
1.309016994374947174e-01,1.861803398874991022e-01,6.138196591125012064e-02
4.145898033750312905e-02,1.861803398874991577e-01,6.138196591125012758e-02
8.618033988749894403e-02,1.414589803375033705e-01,6.138196591125014145e-02
1.861803398874989357e-01,4.145898033750293477e-02,6.585410186624970907e-02
1.414589803375031207e-01,8.618033988749872198e-02,6.138196591125012064e-02
1.861803398874989357e-01,4.145898033750293477e-02,6.138196591125012758e-02
1.861803398874989912e-01,1.309016994374945508e-01,6.138196591125014839e-02
2.763932022500221672e-02,5.527864045000403098e-02,6.861803388874991583e-02
7.236067977499800741e-02,9.999999999999981126e-02,6.414589793375032045e-02
7.236067977499800741e-02,9.999999999999985290e-02,6.861803388874991583e-02
2.763932022500224100e-02,1.447213595499956540e-01,6.861803388874992971e-02
1.447213595499960148e-01,2.763932022500221672e-02,6.861803388874991583e-02
1.000000000000001998e-01,7.236067977499799353e-02,6.414589793375032045e-02
1.000000000000001998e-01,7.236067977499800741e-02,6.861803388874990195e-02
5.527864045000444038e-02,2.763932022500223407e-02,6.861803388874994358e-02
1.000000000000002137e-01,1.276393202250020453e-01,6.276393192250021014e-02
1.447213595499960148e-01,1.723606797749978603e-01,6.276393192250021014e-02
1.000000000000002137e-01,1.276393202250020453e-01,6.723606787749980551e-02
5.527864045000445425e-02,1.723606797749978881e-01,6.723606787749981939e-02
1.276393202250020453e-01,9.999999999999983902e-02,6.276393192250022401e-02
1.723606797749978603e-01,5.527864045000402404e-02,6.723606787749981939e-02
1.276393202250020453e-01,9.999999999999983902e-02,6.723606787749981939e-02
1.723606797749978881e-01,1.447213595499956540e-01,6.276393192250026565e-02
1.381966011250109795e-02,4.145898033750331640e-02,7.138196591125010870e-02
1.381966011250110142e-02,1.309016994374949117e-01,7.138196591125010870e-02
5.854101966249690425e-02,8.618033988749912444e-02,7.138196591125012258e-02
1.381966011250111356e-02,4.145898033750337192e-02,7.585410186624971796e-02
8.618033988749911056e-02,5.854101966249690425e-02,7.138196591125009483e-02
1.309016994374949117e-01,1.381966011250110316e-02,7.138196591125010870e-02
4.145898033750330947e-02,1.381966011250109448e-02,7.138196591125012258e-02
4.145898033750335110e-02,1.381966011250110662e-02,7.585410186624971796e-02
6.909830056250514108e-02,1.861803398874989635e-01,6.861803388874992971e-02
1.138196601125009144e-01,1.414589803375031207e-01,6.861803388874992971e-02
1.585410196624967571e-01,1.861803398874989357e-01,6.861803388874994358e-02
1.585410196624967849e-01,1.861803398874989912e-01,6.414589793375037596e-02
1.414589803375031485e-01,1.138196601125009422e-01,6.861803388874990195e-02
1.861803398874989357e-01,1.585410196624967294e-01,6.414589793375033433e-02
1.861803398874989357e-01,6.909830056250515495e-02,6.861803388874991583e-02
1.861803398874989912e-01,1.585410196624967849e-01,6.861803388874994358e-02
1.381966011250091927e-02,6.909830056250533536e-02,7.723606787749982827e-02
1.381966011250091581e-02,1.585410196624969237e-01,7.723606787749981439e-02
1.381966011250091927e-02,1.585410196624969792e-01,7.276393192250026065e-02
5.854101966249672384e-02,1.138196601125011920e-01,7.276393192250027453e-02
1.000000000000002276e-01,7.236067977499800741e-02,7.723606787749980052e-02
1.447213595499960148e-01,2.763932022500219937e-02,7.276393192250020514e-02
1.000000000000002137e-01,7.236067977499800741e-02,7.276393192250021902e-02
5.527864045000446813e-02,2.763932022500222019e-02,7.723606787749981439e-02
1.309016994374949117e-01,1.861803398874989357e-01,7.138196591125010870e-02
8.618033988749911056e-02,1.414589803375031207e-01,7.138196591125012258e-02
4.145898033750330253e-02,1.861803398874989357e-01,7.138196591125012258e-02
4.145898033750333722e-02,1.861803398874989912e-01,7.585410186624971796e-02
1.723606797749978325e-01,5.527864045000405180e-02,7.138196591125012258e-02
1.276393202250020176e-01,9.999999999999981126e-02,7.585410186624969020e-02
1.276393202250020176e-01,9.999999999999983902e-02,7.138196591125012258e-02
1.723606797749978603e-01,1.447213595499956540e-01,7.138196591125016421e-02
2.763932022500222019e-02,5.527864045000403792e-02,7.861803388874992471e-02
7.236067977499799353e-02,9.999999999999983902e-02,7.414589793375031546e-02
7.236067977499800741e-02,9.999999999999986677e-02,7.861803388874991083e-02
2.763932022500224447e-02,1.447213595499956817e-01,7.861803388874993859e-02
1.585410196624971457e-01,1.381966011250111183e-02,7.414589793375034321e-02
1.138196601125012891e-01,5.854101966249690425e-02,7.861803388874989695e-02
1.585410196624971180e-01,1.381966011250111530e-02,7.861803388874992471e-02
6.909830056250557129e-02,1.381966011250112224e-02,7.861803388874993859e-02
